Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
6460,VASTAGO DE TRABAJO BARA CROMADA ENDURECIDA ASTM 1045.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6461,VASTAGO DE BALANCE BARRA CROMADA ENDURECIDA ASTM 1045.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6462,ORING 2-241 CAUCHO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6463,"SILENCIADOR MARCA EMSA SALIDA 3"" X 66 CM .",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6464," NYLAMID Ø 5"" X 4 1/4"" LONG BLANCO.",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6465,"BARRA ENDURECIDA CROMADA 2 1/2"" X 181"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6466,"BARRA SOLIDA 4140 Ø8"" X 12"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6467,"BARRA SOLIDA 4140 Ø4-3/4"" X 6"".",PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6468,RIN  LATERAL R-26 TRICICLO DE CARGA .,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6469,RIN LATERAL DELANTERO TRICICLO.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6470,LLANTA PARA RIN LATERAL MERCA KENDA.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6471,CAMARA RODADA 26.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
